ActualElapsedTime,Origin,Dest,Distance,Cancelled
206,EWR,DFW,1372,0
137,LGA,CVG,585,0
47,MDT,PIT,185,0
71,CVG,STL,307,0
146,ORD,IAH,925,0
65,STL,ORD,258,0
99,MIA,ATL,595,0
47,MCO,MIA,193,0
151,DTW,CLT,500,0
58,RDU,IAD,224,0
167,DFW,MIA,1121,0
146,DFW,RDU,1062,0
67,BWI,BOS,370,0
104,DFW,ABQ,569,0
180,LAX,DFW,1235,0
144,SLC,TUL,926,0
135,DEN,BUR,850,0
94,DEN,MSP,680,0
88,PDX,SFO,550,0
200,MIA,HOU,955,0
203,LAX,MSY,1671,0
53,BGM,PIT,251,0
167,PIT,DFW,1068,0
68,ORD,DAY,240,0
65,SFO,BUR,326,0
NA,ATL,MSY,425,0
68,PHL,IAD,134,0
51,RNO,SFO,192,0
75,DTW,PHL,453,0
136,LGA,ATL,761,0
239,STL,SNA,1570,0
72,BOS,EWR,200,0
116,CLT,MIA,650,0
30,BUR,ONT,44,0
55,ELP,TUS,269,0
NA,CRW,CLT,221,1
143,MSP,ATL,906,0
121,SLC,MCI,919,0
70,JAX,ATL,270,0
56,GEG,SEA,224,0
40,RSW,MCO,133,0
89,TUS,LAX,451,0
144,OMA,SLC,839,0
75,BOS,PHL,280,0
55,SAN,PHX,304,0
38,BOS,BDL,91,0
84,BNA,GSO,377,0
102,PHX,SJC,621,0
62,ATL,PNS,272,0
98,MSP,CVG,596,0
115,DCA,DTW,405,0
19,AZO,LAN,62,0
64,STL,MSN,308,0
57,DTW,MDW,229,0
220,DEN,EWR,1605,0
53,LAS,PHX,256,0
65,ORF,CLT,290,0
303,DAY,SFO,2051,0
74,RDU,ATL,356,0
60,FSD,RAP,317,0
204,DEN,MCO,1545,0
58,JAX,ATL,270,0
116,BDL,DTW,548,0
84,CLT,MCO,468,0
156,CLE,DFW,1021,0
57,MCO,MIA,193,0
168,DFW,DCA,1192,0
NA,ORD,LAS,1515,1
65,PHX,SAN,304,0
57,DFW,HOU,247,0
NA,LGA,DCA,214,1
54,CLT,ORF,290,0
143,IAH,ORD,925,0
73,PHX,SNA,338,0
50,RDU,MYR,152,0
77,DTW,PHL,453,0
215,SFO,MSP,1589,0
69,JAX,ATL,270,0
147,CMH,DFW,927,0
285,HNL,LAX,2556,0
61,LAX,OAK,337,0
52,BNA,ATL,214,0
168,DEN,CVG,1069,0
58,MOB,MLU,257,0
54,STL,MDW,251,0
91,SFO,SNA,372,0
241,MDW,DEN,895,0
34,CMH,CLE,112,0
146,DEN,OAK,957,0
NA,DTW,SFO,2079,0
35,CLT,RDU,130,0
76,DTW,IAD,383,0
85,ATL,CMH,446,0
63,MCI,OKC,313,0
138,DEN,SFO,967,0
258,IAH,SJC,1608,0
61,BUR,OAK,325,0
126,ORD,BOS,867,0
140,MEM,EWR,946,0
162,LAS,DFW,1055,0
89,DAY,PHL,477,0
57,DCA,LGA,214,0
427,EWR,SFO,2565,0
153,MSP,BWI,936,0
50,DTW,CLE,95,0
65,CLT,SAV,213,0
117,MCO,DCA,759,0
93,MCI,DFW,460,0
156,DFW,RDU,1062,0
95,IAH,BNA,657,0
75,LAX,SMF,373,0
27,RDU,GSO,67,0
128,ATL,BDL,859,0
23,SFO,OAK,11,0
79,EWR,DCA,199,0
68,SDF,ATL,321,0
89,ELP,DFW,551,0
93,CLT,PHL,448,0
42,BHM,BNA,177,0
80,STL,TOL,399,0
218,BWI,DFW,1217,0
140,LAX,PDX,834,0
59,ORD,IND,177,0
182,DFW,PHL,1302,0
18,PSG,WRG,31,0
129,EWR,JAX,821,0
55,LAS,SAN,258,0
137,IAH,FLL,965,0
66,LAS,LAX,236,0
105,CLT,DTW,500,0
137,LAX,PDX,834,0
85,LGA,CLE,418,0
140,MSP,ATL,906,0
44,PHX,TUS,110,0
65,ORD,STL,258,0
47,ELP,ABQ,223,0
129,SEA,LAX,954,0
150,DEN,SMF,910,0
84,MSP,STL,449,0
52,MLI,STL,187,0
55,ATL,GSO,306,0
312,SFO,HNL,2398,0
213,PHX,ORD,1440,0
81,ORD,BUF,473,0
84,MEM,DFW,432,0
36,LIT,MEM,129,0
122,ORD,DFW,802,0
73,DCA,CLT,331,0
29,DAY,FWA,90,0
152,ORD,TPA,1012,0
85,LAX,SFO,337,0
47,FAR,FSD,230,0
143,DFW,RDU,1062,0
87,MCI,DEN,533,0
54,LAS,LAX,236,0
148,LNK,PHX,983,0
146,DEN,PDX,992,0
143,FLL,IAD,901,0
157,LAS,MCI,1140,0
119,FAR,DEN,627,0
87,DEN,DSM,589,0
113,DFW,BNA,631,0
225,STL,SNA,1570,0
156,SLC,MSP,991,0
149,SLC,MSP,991,0
59,HOU,DFW,247,0
143,ATL,DFW,732,0
60,CVG,BNA,230,0
97,STL,ATL,483,0
119,SEA,SFO,679,0
54,STL,MLI,187,0
77,MEM,ATL,332,0
167,BOS,ATL,946,0
62,ATL,CLT,227,0
70,BOS,PHL,280,0
64,CPR,BIS,387,0
60,ROC,BWI,277,0
160,DFW,IAD,1172,0
54,LAS,PHX,256,0
108,DEN,BOI,649,0
43,CLT,LYH,175,0
57,AMA,DFW,313,0
58,MLI,OMA,280,0
296,IAH,SEA,1874,0
164,MCI,DCA,950,0
180,SAN,DFW,1171,0
87,EWR,CMH,462,0
144,ONT,DEN,819,0
98,DFW,ELP,551,0
60,RNO,SFO,192,0
122,ORD,JFK,740,0
85,DFW,STL,551,0
47,TPA,JAX,180,0
56,BWI,LGA,185,0
87,ORF,LGA,296,0
51,DAY,ORD,240,0
73,VPS,MEM,369,0
54,BUF,LGA,292,0
272,SFO,IAD,2419,0
56,ATL,GSO,306,0
75,BIS,MSP,386,0
97,LGA,CLE,418,0
72,LGA,DCA,214,0
144,DFW,RDU,1062,0
59,CHS,RDU,217,0
111,DEN,MSP,680,0
50,SAT,DAL,248,0
41,ATL,BHM,134,0
61,DFW,LIT,304,0
58,CAE,ATL,191,0
59,ORF,PHL,211,0
105,CLT,FLL,631,0
75,BOS,BWI,370,0
63,JAX,MIA,334,0
76,ORD,DTW,235,0
25,HTS,CVG,123,0
80,LAX,FAT,209,0
109,OAK,SEA,671,0
102,ORD,ALB,723,0
267,SFO,CLT,2296,0
218,DEN,EWR,1605,0
44,RDU,CLT,130,0
48,DFW,AUS,190,0
167,DCA,MCI,950,0
113,MEM,MCO,683,0
36,LIT,MEM,129,0
38,PBI,MCO,142,0
112,RIC,ORD,642,0
65,EWR,DCA,199,0
112,LAX,ABQ,677,0
158,BOS,ATL,946,0
116,HOU,ATL,696,0
64,CVG,RIC,413,0
50,CAE,ATL,191,0
124,DEN,BOI,649,0
84,ALB,CLE,424,0
91,CHS,MIA,490,0
223,PHL,SJU,1576,0
78,PHX,LAX,370,0
60,SAN,PHX,304,0
243,STL,LAX,1593,0
49,DAY,AZO,176,0
67,MEM,STL,256,0
94,BOS,DCA,399,0
121,ATL,OMA,821,0
86,ORF,ATL,516,0
35,ATL,CHA,106,0
155,IAD,RSW,890,0
87,BOS,DCA,399,0
63,HOU,DFW,247,0
61,ONT,LAS,197,0
45,BWI,RIC,121,0
59,IND,PIT,325,0
46,MSP,EAU,85,0
29,IND,SDF,111,0
87,CAK,ORD,344,0
167,IAH,DCA,1208,0
117,DEN,ONT,819,0
22,LEX,SDF,63,0
57,ONT,PHX,325,0
162,ORD,AUS,978,0
167,SNA,DFW,1205,0
93,SFO,PDX,550,0
200,DEN,EWR,1605,0
172,FLL,EWR,1065,0
91,EWR,GSO,446,0
156,MIA,JFK,1090,0
73,MSP,MLI,274,0
171,MIA,DFW,1121,0
52,PHL,ORF,211,0
73,JFK,BWI,184,0
78,SFO,LAX,337,0
176,MIA,ORD,1197,0
138,MEM,DEN,872,0
269,BUF,DEN,1359,0
77,LAS,SMF,397,0
37,BHM,BNA,177,0
399,ORD,ANC,2846,0
71,OAK,SNA,371,0
49,MIA,MCO,193,0
105,ATL,ORD,606,0
179,DEN,IAD,1452,0
68,PHX,ONT,325,0
39,MLB,DAB,78,0
147,MIA,DAY,999,0
325,SEA,HNL,2677,0
112,LGA,CMH,478,0
60,ORD,STL,258,0
77,BOS,BWI,370,0
279,HNL,LAX,2556,0
36,PHX,FLG,119,0
102,ATL,PHL,665,0
65,ORD,DSM,299,0
57,AMA,DAL,324,0
70,DTW,ORD,235,0
82,ATL,SRQ,445,0
108,ATL,IAD,533,0
87,ATL,IND,432,0
77,MSY,ATL,425,0
45,DCA,LGA,214,0
256,ORD,SJC,1829,0
166,DFW,SAN,1171,0
60,CLT,ATL,227,0
55,DFW,IAH,224,0
76,IND,ATL,432,0
211,JFK,SJU,1597,0
94,RIC,ATL,481,0
74,MSP,MOT,449,0
68,EWR,BOS,200,0
59,LAS,LAX,236,0
101,ORD,RIC,642,0
80,BOS,EWR,200,0
160,EWR,MCI,1092,0
129,ATL,HOU,696,0
47,MLI,STL,187,0
46,CMH,DTW,155,0
51,GSP,ATL,153,0
53,DTW,CLE,95,0
75,DTW,IAD,383,0
222,DEN,MIA,1709,0
36,ILM,RDU,122,0
44,CVG,CMH,116,0
51,HOU,DAL,239,0
34,DAB,MLB,78,0
122,LAS,PDX,762,0
215,MSP,SFO,1589,0
76,ATL,TPA,406,0
178,DFW,SAN,1171,0
51,DFW,SAT,247,0
48,FLL,TPA,197,0
75,SLC,BIL,387,0
51,GJT,DEN,212,0
68,DCA,PVD,357,0
36,GUM,SPN,129,0
174,EWR,MCI,1092,0
84,DTW,EWR,487,0
121,TPA,IAD,810,0
104,ORD,ORF,717,0
65,MEM,SDF,320,0
54,FAI,ANC,261,0
NA,ELP,TUS,269,1
56,PIT,BWI,210,0
63,DTW,BUF,240,0
105,ORD,ATL,606,0
82,BOS,MDT,335,0
165,MCO,BOS,1121,0
72,MIA,MCO,193,0
NA,OKC,ORD,693,1
90,ONT,SFO,363,0
129,DCA,BNA,562,0
88,SLC,PHX,507,0
147,PBI,IAD,859,0
127,PIT,TPA,873,0
51,DAL,SAT,248,0
149,ATL,MSP,906,0
61,PHL,PIT,267,0
163,JFK,TPA,1005,0
104,CVG,MCI,539,0
61,IAD,BOS,413,0
42,GSO,ILM,171,0
44,CRW,CLE,210,0
71,ATL,MEM,332,0
82,ATL,PIT,526,0
55,IAH,DFW,224,0
32,CVG,LEX,70,0
147,LGA,MCO,950,0
37,IAD,RIC,99,0
NA,AZO,DTW,113,0
205,SAN,MSP,1532,0
56,CLT,RIC,256,0
76,DFW,SAT,247,0
71,DFW,IAH,224,0
147,CVG,MIA,948,0
244,SFO,MEM,1807,0
150,ORD,PBI,1144,0
73,ATL,RDU,356,0
60,BWI,EWR,169,0
59,HOU,DAL,239,0
110,ORD,ATL,606,0
127,SFO,SEA,679,0
229,MSP,SMF,1518,0
51,BTV,LGA,258,0
53,IAH,SAT,191,0
210,SEA,ORD,1721,0
64,DTW,CVG,229,0
162,IAH,MSY,305,0
141,PIT,MCO,834,0
46,TLH,TPA,200,0
45,ILM,ORF,205,0
88,ATL,DCA,547,0
35,FLG,PHX,119,0
28,AMA,LBB,108,0
107,CLT,DTW,500,0
53,DCA,LGA,214,0
75,STL,MSN,308,0
180,LGA,MCI,1107,0
39,BNA,CHA,112,0
59,DSM,ORD,299,0
48,ATL,AGS,143,0
48,MIA,TPA,204,0
98,MCI,ATL,692,0
49,SAV,ATL,215,0
87,ELP,DFW,551,0
61,SJC,LAX,308,0
89,ATL,CAK,528,0
166,DTW,IAH,1076,0
58,LGA,SYR,198,0
59,ROC,BWI,277,0
113,TPA,MEM,656,0
80,BDL,IAD,326,0
63,SJC,ONT,333,0
66,MCI,ORD,403,0
218,ORD,PHX,1440,0
212,SJU,JFK,1597,0
88,SRQ,ATL,445,0
186,PHX,CVG,1569,0
104,JAX,PIT,695,0
45,OKC,DAL,181,0
77,BOS,PHL,280,0
80,OMA,DEN,472,0
150,DTW,TPA,983,0
64,BIL,SLC,387,0
38,BOS,BDL,91,0
70,SDF,STL,254,0
40,PIT,ERI,109,0
126,DEN,GEG,836,0
42,SAT,HRL,233,0
157,MIA,IAH,964,0
102,CVG,MSY,700,0
56,LGA,BOS,185,0
112,MSY,CVG,700,0
90,ABQ,SLC,493,0
111,DEN,MSP,680,0
62,HOU,MSY,303,0
72,LAX,SJC,308,0
68,IAD,EWR,213,0
55,AMA,ABQ,277,0
59,LAS,SAN,258,0
103,DTW,STL,440,0
104,DEN,LAS,629,0
50,CVG,PIT,256,0
155,STL,MIA,1068,0
166,MIA,EWR,1086,0
47,YUM,PHX,160,0
237,PHX,PIT,1813,0
42,CMI,DAY,216,0
183,MIA,ORD,1197,0
144,HDN,DFW,769,0
165,SLC,DFW,988,0
113,ABQ,LAX,677,0
73,SFO,PSP,421,0
153,MCO,STL,880,0
78,ATL,MCO,403,0
65,IND,MEM,381,0
114,DTW,BOS,632,0
108,TPA,MEM,656,0
38,SFO,MRY,77,0
136,DEN,ORD,888,0
85,ATL,RIC,481,0
95,PHX,MAF,580,0
60,OKC,DAL,181,0
67,CVG,STL,307,0
50,AUS,DFW,190,0
89,PIT,BOS,496,0
122,PHL,ORD,678,0
NA,MKE,MSP,297,1
134,LAX,PDX,834,0
60,MDW,DTW,229,0
86,CVG,STL,307,0
68,PIT,LGA,335,0
76,LGA,PIT,335,0
48,LAX,LAS,236,0
367,IAD,LAX,2288,0
121,TPA,BWI,842,0
321,JFK,SLC,1989,0
47,DLH,MSP,144,0
141,ATL,DFW,732,0
111,PHX,SMF,647,0
190,IAH,SAN,1303,0
166,GEG,MSP,1175,0
66,MSY,HOU,303,0
147,FLL,LGA,1076,0
71,JFK,DCA,213,0
61,LNK,STL,370,0
188,MCI,SAN,1333,0
55,MIA,MCO,193,0
78,IAD,LGA,229,0
84,BWI,ROC,277,0
207,PHL,SJU,1576,0
NA,CLT,RDU,130,1
98,ATL,PIT,526,0
116,RDU,SRQ,625,0
98,DCA,ATL,547,0
60,EWR,ROC,246,0
80,SFO,SNA,372,0
65,BNA,GSO,377,0
57,DFW,TUL,237,0
121,SFO,SEA,679,0
177,PHX,STL,1262,0
73,CLT,SDF,336,0
152,SLC,ORD,1249,0
49,OKC,DAL,181,0
104,RDU,ROC,503,0
121,PHX,DFW,868,0
38,SYR,BDL,192,0
92,BOS,BWI,370,0
142,DFW,PIT,1068,0
121,ORD,BWI,622,0
45,IAH,DAL,217,0
88,ORD,BNA,409,0
107,SFO,SEA,679,0
119,PIT,MCO,834,0
247,STX,EWR,1679,0
27,HOU,IAH,24,0
85,SFO,ONT,363,0
211,DEN,BWI,1491,0
63,STL,TUL,351,0
123,ATL,EWR,745,0
82,OAK,LAS,407,0
125,IAD,STL,696,0
95,BOS,EWR,200,0
NA,SEA,JFK,2421,1
72,STL,ORD,258,0
119,PHX,TUL,935,0
43,ATL,BHM,134,0
60,CHS,ORF,351,0
178,BDL,STL,957,0
65,STL,ORD,258,0
57,DSM,ORD,299,0
137,BWI,MCO,787,0
114,MSP,PIT,726,0
152,PHL,MEM,874,0
136,EWR,MCO,938,0
87,OKC,MEM,432,0
77,IAD,EWR,213,0
66,TUS,LAS,365,0
190,DFW,EWR,1372,0
57,ROC,PIT,224,0
28,MCO,MLB,47,0
72,MSY,ATL,425,0
137,SJU,MIA,1045,0
104,SEA,SLC,689,0
38,LAX,SAN,109,0
78,OAK,SNA,371,0
50,CRW,DCA,249,0
43,TUS,PHX,110,0
57,BZN,SLC,347,0
77,ATL,ORF,516,0
92,ATL,FLL,581,0
46,FLL,MCO,178,0
52,RDU,CAE,188,0
48,PIT,BWI,210,0
108,ROC,ORD,528,0
58,MLI,OMA,280,0
111,EWR,DAY,533,0
45,MYR,CLT,156,0
135,PHX,MCI,1044,0
88,DTW,DCA,405,0
28,GRR,MBS,86,0
145,CVG,RSW,879,0
67,ICT,DFW,328,0
50,DCA,ORF,142,0
98,BOS,BWI,370,0
124,SFO,SEA,679,0
53,DCA,LGA,214,0
50,LIT,MEM,129,0
122,DEN,IAH,861,0
91,BNA,BWI,588,0
117,DEN,PHX,602,0
70,GTF,SLC,463,0
128,ROC,ORD,528,0
155,BOS,BNA,943,0
81,SLC,LAS,368,0
51,DAL,LBB,293,0
57,CHS,ATL,259,0
116,ORD,BOS,867,0
88,LGA,BOS,185,0
212,DFW,SFO,1464,0
53,CWA,MSP,175,0
140,DEN,MSY,1062,0
58,STL,ORD,258,0
71,DFW,CRP,354,0
19,SFO,OAK,11,0
74,DEN,SLC,391,0
99,MSP,CVG,596,0
46,JAX,TPA,180,0
84,IAH,TUL,429,0
215,SEA,ANC,1449,0
NA,EWR,BOS,200,1
164,LGA,STL,887,0
83,LAS,SJC,386,0
50,MCI,OMA,152,0
89,SAN,SFO,447,0
100,DTW,LGA,501,0
115,MKE,LGA,738,0
133,OKC,PHX,833,0
143,PHX,DSM,1149,0
98,ORD,MSP,334,0
86,SAN,SMF,480,0
73,LAX,PHX,370,0
121,DCA,ATL,547,0
64,LAX,SAN,109,0
79,PHL,BDL,196,0
277,LAX,BOS,2611,0
88,STL,ATL,483,0
72,RDU,PIT,328,0
195,STL,PHX,1262,0
52,LEX,ATL,303,0
104,SFO,PDX,550,0
114,TPA,IAH,787,0
198,LAX,MSY,1671,0
64,JFK,BOS,187,0
64,CMH,DCA,322,0
203,PHL,DFW,1302,0
349,IAD,SFO,2419,0
249,ORD,SFO,1846,0
213,SEA,ANC,1449,0
52,MEM,BNA,200,0
59,ATL,CAE,191,0
72,VPS,MEM,369,0
71,PVD,BWI,328,0
170,IAD,IAH,1190,0
72,LGA,BWI,185,0
97,ATL,MIA,595,0
59,GRR,PIT,319,0
218,SEA,ORD,1721,0
61,RIC,JFK,288,0
87,SLC,OAK,588,0
59,ORD,CLE,316,0
198,BOS,FLL,1237,0
68,SYR,PHL,228,0
49,SMF,SFO,86,0
77,ABQ,DEN,349,0
43,TUS,PHX,110,0
308,SFO,JFK,2586,0
77,DEN,SLC,391,0
27,FLL,PBI,42,0
74,ATL,CVG,373,0
292,KOA,SFO,2367,0
36,MSY,JAN,160,0
227,STL,SAN,1558,0
46,TUL,MCI,223,0
201,JFK,SJU,1597,0
103,JFK,PIT,340,0
247,SAN,CVG,1865,0
213,DEN,IAD,1452,0
91,CAE,EWR,602,0
45,CLE,BUF,192,0
41,RSW,SRQ,77,0
40,HOU,AUS,148,0
53,RDU,ORF,160,0
180,SFO,MCI,1499,0
81,ELP,DFW,551,0
136,ATL,DFW,732,0
59,ORD,SDF,286,0
210,JFK,MIA,1090,0
79,DEN,SLC,391,0
NA,STL,DCA,719,1
238,LGA,DFW,1389,0
96,ATL,CLE,554,0
101,PHX,DEN,602,0
50,GJT,DEN,212,0
85,DCA,ROC,296,0
78,CMH,STL,410,0
105,CVG,JFK,589,0
79,ATL,CMH,446,0
91,PIT,BOS,496,0
89,SLC,LAS,368,0
142,MIA,SJU,1045,0
63,ORD,DTW,235,0
91,ORD,RDU,647,0
73,BDL,EWR,116,0
78,SRQ,ATL,445,0
193,MSP,RNO,1406,0
150,BDL,ATL,859,0
40,SHV,JAN,220,0
117,TUS,DFW,813,0
71,SHV,BHM,418,0
134,DEN,SAN,853,0
97,ELP,LAS,584,0
NA,ANC,FAI,261,1
58,LAS,BUR,223,0
85,SFO,LAS,414,0
46,TPA,TLH,200,0
NA,OMA,ATL,821,1
171,BDL,TPA,1111,0
110,DTW,MCI,629,0
68,SJC,SNA,342,0
71,DFW,MEM,432,0
NA,ATL,TPA,406,0
234,ATL,PHX,1587,0
341,MIA,LAX,2342,0
68,HOU,OKC,419,0
34,ATL,CHA,106,0
70,ORD,CAK,344,0
60,PHX,SAN,304,0
311,SFO,BOS,2704,0
65,SAN,PHX,304,0
71,PHX,LAX,370,0
172,EWR,SRQ,1034,0
55,DTW,MDW,229,0
43,MIA,MCO,193,0
56,LGA,BUF,292,0
53,IND,PIT,325,0
56,DCA,ISP,249,0
185,ANC,SEA,1449,0
228,SEA,ORD,1721,0
57,SYR,DCA,298,0
88,MCO,CLT,468,0
105,MCI,ATL,692,0
140,IAH,DEN,861,0
93,PHX,LAX,370,0
94,HOU,ELP,677,0
40,ILM,RDU,122,0
66,LGA,BOS,185,0
57,BHM,PNS,214,0
96,DTW,LGA,501,0
47,DFW,OKC,175,0
97,ORD,MEM,491,0
83,LAX,OAK,337,0
118,MLB,RDU,547,0
50,MSP,LSE,120,0
39,RDU,ORF,160,0
206,LAX,MEM,1619,0
137,DFW,ORD,802,0
58,DAY,ORD,240,0
211,ORD,LAS,1515,0
89,HOU,MEM,484,0
91,IAD,DTW,383,0
49,AUS,MAF,294,0
100,ELP,DEN,563,0
109,ATL,IAH,689,0
107,ONT,SFO,363,0
66,HOU,DFW,247,0
123,ORD,MSY,837,0
57,JAX,FLL,318,0
62,SJC,BUR,296,0
35,PHX,TUS,110,0
113,CLT,STL,575,0
76,MEM,GPT,324,0
106,DTW,BOS,632,0
45,SYR,BUF,134,0
154,LAX,DFW,1235,0
85,ORD,GSO,590,0
48,MIA,TPA,204,0
54,CAE,ATL,191,0
55,ORD,DTW,235,0
78,DTW,ALB,488,0
173,BOI,ORD,1437,0
86,BOS,PIT,496,0
282,LGA,DEN,1619,0
56,SBN,DTW,157,0
61,CPR,SLC,320,0
70,LGA,PIT,335,0
156,ORD,IAH,925,0
81,CLT,PIT,366,0
147,DEN,ORD,888,0
117,PHL,ATL,665,0
30,CAE,CLT,88,0
344,LAX,BOS,2611,0
67,MFE,IAH,316,0
111,STL,DFW,551,0
64,MSN,DTW,312,0
93,DAB,RDU,480,0
63,BWI,PVD,328,0
211,DFW,SFO,1464,0
35,RSW,TPA,110,0
299,LAX,EWR,2454,0
330,HNL,LAX,2556,0
87,MEM,PFN,417,0
71,EWR,BDL,116,0
112,DEN,PHX,602,0
78,ORD,PIT,412,0
66,LAX,OAK,337,0
94,ATL,ORF,516,0
297,OGG,SFO,2338,0
32,PBI,RSW,103,0
52,IAH,MSY,305,0
77,DAB,CLT,416,0
56,DAY,DTW,166,0
67,CLE,ORD,316,0
59,BUF,BDL,317,0
210,ORD,TUS,1437,0
103,ORD,ATL,606,0
148,ORD,EWR,719,0
69,LAX,SFO,337,0
148,BOS,ORD,867,0
68,CMH,ORD,296,0
96,ATL,PIT,526,0
95,MCI,ATL,692,0
151,EWR,MCO,938,0
142,LGA,ORD,733,0
144,ORD,DEN,888,0
44,GSP,RDU,205,0
35,SYR,BUF,134,0
166,SAN,DFW,1171,0
72,LAX,PHX,370,0
90,ATL,ORD,606,0
NA,BIS,MOT,105,1
165,IAD,MIA,921,0
71,ORD,STL,258,0
60,DAL,HOU,239,0
127,MSP,ATL,906,0
84,GEG,SLC,546,0
51,DAL,HOU,239,0
60,PHL,BUF,279,0
71,ATL,RDU,356,0
178,CLT,DFW,936,0
83,LGB,SFO,354,0
57,GEG,SEA,224,0
94,LGA,CMH,478,0
76,CVG,CLT,335,0
145,MSP,ATL,906,0
76,LAS,SJC,386,0
61,LGA,BUF,292,0
98,FLL,ATL,581,0
401,EWR,ONT,2409,0
122,ORD,ATL,606,0
292,SEA,JFK,2421,0
88,DSM,MEM,490,0
68,ATL,MEM,332,0
60,OKC,MCI,313,0
209,LAX,ORD,1745,0
45,PHX,FLG,119,0
91,GSO,ORD,590,0
86,SFO,SLC,599,0
234,JFK,HOU,1428,0
84,DCA,CVG,411,0
137,RSW,IAD,890,0
76,IND,PHL,587,0
349,JFK,SFO,2586,0
88,LAX,SFO,337,0
210,SEA,ORD,1721,0
85,PIT,ORD,412,0
49,IAH,MSY,305,0
74,FWA,DTW,128,0
133,ORD,PWM,900,0
80,PVD,DCA,357,0
93,STL,MSP,449,0
118,ATL,LGA,761,0
48,BHM,ATL,134,0
38,TYS,CLT,177,0
311,HNL,SEA,2677,0
264,CVG,LAX,1900,0
143,SFO,DEN,967,0
220,ORD,LAS,1515,0
NA,DEN,BOI,649,1
99,ANC,JNU,571,0
86,MSP,IND,503,0
95,PHL,RDU,336,0
42,GUM,SPN,129,0
39,BHM,ATL,134,0
174,MIA,DFW,1121,0
250,LAX,ORD,1745,0
44,FWA,DAY,90,0
89,MSP,DTW,528,0
54,RIC,EWR,278,0
171,MCO,DFW,984,0
53,CVG,TYS,226,0
71,CLT,ATL,227,0
63,BNA,CVG,230,0
52,LAS,SAN,258,0
105,BOI,SFO,522,0
54,SFO,RNO,192,0
82,MLB,ATL,443,0
49,ICT,SGF,224,0
145,LAX,DEN,862,0
NA,ORD,GSO,590,1
93,MSY,SAT,495,0
219,OMA,DEN,472,0
122,DCA,ORD,612,0
106,MAF,PHX,580,0
108,PHX,DEN,602,0
65,ROC,BOS,343,0
62,DTW,ORD,235,0
135,GEG,DEN,836,0
32,CID,DSM,104,0
240,PHX,BWI,1999,0
69,SLC,DEN,391,0
68,TYS,PIT,382,0
61,LAX,LAS,236,0
79,MCI,OKC,313,0
65,BNA,ATL,214,0
85,CMH,PHL,405,0
60,DCA,RDU,227,0
107,BOS,ORF,468,0
59,DCA,PIT,205,0
17,IAH,HOU,24,0
233,BOS,DFW,1562,0
137,CVG,DFW,812,0
46,IND,CMH,182,0
141,STL,BDL,957,0
93,SAN,ELP,636,0
62,BHM,CLT,351,0
NA,OAK,LAX,337,1
74,DCA,CLE,310,0
91,PIT,ATL,526,0
91,EWR,RDU,416,0
108,PBI,ATL,545,0
101,MSY,CLT,651,0
92,SLC,FCA,532,0
63,DCA,EWR,199,0
34,MDT,ITH,159,0
152,SAT,ORD,1041,0
212,BUR,STL,1584,0
65,LAX,PHX,370,0
50,DTW,BUF,240,0
59,LGA,BOS,185,0
196,MSP,SEA,1399,0
69,MCI,MDW,405,0
59,LYH,CLT,175,0
131,IAH,DEN,861,0
44,ORD,MKE,67,0
91,MSP,CVG,596,0
258,ORD,SFO,1846,0
237,BOS,DFW,1562,0
36,CSG,ATL,83,0
155,EWR,PBI,1024,0
63,LGA,BOS,185,0
145,SNA,DEN,846,0
71,LAX,SMF,373,0
168,PHL,MSP,980,0
137,EUG,DEN,997,0
101,LGA,CMH,478,0
107,EWR,DAY,533,0
98,LAX,ELP,714,0
71,IAH,MEM,469,0
81,SYR,DCA,298,0
202,DFW,EWR,1372,0
87,PHL,CLE,363,0
54,SAN,LAS,258,0
75,LNK,ORD,466,0
58,IAH,DFW,224,0
84,DAB,CLT,416,0
89,STL,SUX,405,0
24,CHS,SAV,86,0
129,PHX,OKC,833,0
120,LGA,DTW,501,0
79,BNA,BTR,464,0
48,CLT,SAV,213,0
44,EVV,DAY,220,0
114,RDU,TPA,587,0
48,ABQ,LBB,289,0
57,BNA,MEM,200,0
30,EYW,MIA,126,0
66,LGA,DCA,214,0
26,RDU,GSO,67,0
86,SLC,ABQ,493,0
27,BTM,BZN,65,0
245,EWR,AUS,1504,0
153,DAY,MSP,574,0
135,MSP,DCA,931,0
126,IAH,MCO,853,0
47,PIT,DCA,205,0
92,MSY,MCO,550,0
41,BFL,LAX,109,0
89,SNA,OAK,371,0
80,RIC,ATL,481,0
130,BWI,ORD,622,0
98,DAL,ELP,562,0
66,DFW,SAT,247,0
103,BNA,ORD,409,0
84,CVG,STL,307,0
97,MIA,ATL,595,0
94,DEN,FSD,483,0
73,ROC,DTW,296,0
75,MEM,SHV,285,0
501,ORD,HNL,4243,0
64,SJC,ONT,333,0
64,CLT,CHA,242,0
134,DFW,ORD,802,0
60,PIT,CLE,105,0
59,LAS,LAX,236,0
220,ORD,LAS,1515,0
72,LAX,PHX,370,0
60,MCO,MIA,193,0
24,SDF,LEX,63,0
60,CLT,RIC,256,0
130,DEN,ORD,888,0
50,FLL,MCO,178,0
64,MEM,ATL,332,0
69,MSP,ORD,334,0
93,ORD,CLT,599,0
88,BNA,MSY,471,0
71,DCA,CMH,322,0
28,SUX,LNK,109,0
45,HOU,CRP,187,0
142,MCO,EWR,938,0
